Nombre;CUIT;NroPrestador;Sucursal;Provincia;Seccional;Partido;Localidad;Domicilio;Telefono;Clasificacion prestador;Tipo de prestador;Especialidad;Plan;Fecha-Hora Transcripción;lat;lon
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;EspecialidadesAmbulatorio;Patologia Mamaria;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;EspecialidadesAmbulatorio;Pediatria;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;EspecialidadesAmbulatorio;Proctologia;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;EspecialidadesAmbulatorio;Reumatologia;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;EspecialidadesAmbulatorio;Traumatologia y Ortopedia;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;EspecialidadesAmbulatorio;Traumatologia y Ortopedia Infantil;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;EspecialidadesAmbulatorio;Urologia;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;EspecialidadesAmbulatorio;Urologia Infantil;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;EspecialidadesAmbulatorio;Kinesiologia;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Anatomia Patologia;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Audiometria;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Eco-Doppler;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Ecografia;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Ecografia Infantil;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Electrocardiograma;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Electroencefalograma;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Electromiograma;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Ergometria;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Espirometria;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Espirometria Infantil;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Estudios Mamarios;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Holter;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Laboratorio;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Mapeo Cerebral;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Presurometria;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Radiologia;Superador;;-34.6499086;-58.6395474
IPC INSTITUTO PEDIATRICO CASTELAR;30637542164;6886;1;Buenos Aires;GBA OESTE;Moron;Castelar;Montes de Oca 2231;46272800;Pediatria;DiagnosticoyTratamiento;Radiologia Infantil;Superador;;-34.6499086;-58.6395474
LABORATORIO OBLIGADO;30712109633;6760;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 13;Belgrano;Vuelta de Obligado 2312;4787-2917;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Laboratorio;Superador;;-34.5594451;-58.4575203
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;GuardiaActiva;Clinica;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;GuardiaActiva;Pediatrica;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;GuardiaPasiva;Ginecologica;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;GuardiaPasiva;Obstetrica;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;GuardiaPasiva;Quirurgica;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;GuardiaPasiva;Traumatologica;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Cardiologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Clinica Medica;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Dermatologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Diabetologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Fonoaudiologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Gastroenterologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Ginecologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Infectologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Kinesiologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Medicina Familiar;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Neumonologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Neurologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Nutricion;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Obstetricia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Odontologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Oftalmologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Otorrinolaringologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Pediatria;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Psicologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Psicopedagogia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Reumatologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Traumatologia y Ortopedia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;EspecialidadesAmbulatorio;Urologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;Internacion;Internacion Traumatologica;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;Internacion;Maternidad;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;Internacion;Piso;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;Cirugias;General;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;Cirugias;Ginecologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;Cirugias;Laparoscopica;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;Cirugias;Traumatologica;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;Cirugias;Urologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;Cirugias;Vascular Periferica;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Colposcopia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Eco-Doppler;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Ecografia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Ecografia 4D/5D;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Electrocardiograma;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Electroencefalograma;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Endoscopia Digestiva;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Estudios Cardiologicos;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Estudios Gastroenterologicos;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Estudios Ginecologicos;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Holter;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Laboratorio;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Monitoreo Fetal;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Radiologia;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;RPG;Universal;;-31.9466298;-65.1855898
SALUD INTEGRAL S.A.                     ;30708890223;6628;1;Cordoba;CORDOBA;San Javier;Villa Dolores;Felipe Erdman 297;03544 42-6449;Centros Medicos;DiagnosticoyTratamiento;Tomografia Computada;Universal;;-31.9466298;-65.1855898
HIGH MEDIC GROUP;33700579919;6587;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 6;Caballito;Aranguren 125;2151-8435;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Laboratorio;Universal;;-34.6103094;-58.4326491
HIGH MEDIC GROUP;33700579919;6587;2;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 14;Palermo;Av. Scalabrini Ortiz 3355;2151-8436;Diagnostico y Tratamiento;DiagnosticoyTratamiento;Laboratorio;Universal;;-34.5871231;-58.4191262
UROLIT S.A.                             ;30703378222;6556;1;Cordoba;CORDOBA;Cordoba Capital;Cordoba;Av. Velez Sarsfield 562;0351 322-5283;Centros Medicos;EspecialidadesAmbulatorio;Urologia;Universal;;-31.4218551;-64.1896407
UROLIT S.A.                             ;30703378222;6556;1;Cordoba;CORDOBA;Cordoba Capital;Cordoba;Av. Velez Sarsfield 562;0351 322-5283;Centros Medicos;Cirugias;Urologia;Universal;;-31.4218551;-64.1896407
UROLIT S.A.                             ;30703378222;6556;1;Cordoba;CORDOBA;Cordoba Capital;Cordoba;Av. Velez Sarsfield 562;0351 322-5283;Centros Medicos;DiagnosticoyTratamiento;Urodinamia;Universal;;-31.4218551;-64.1896407
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;GuardiaActiva;Clinica;Universal;;-34.619907;-58.4021332
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;GuardiaPasiva;Clinica;Universal;;-34.619907;-58.4021332
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;GuardiaPasiva;General;Universal;;-34.619907;-58.4021332
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;GuardiaPasiva;Ginecologica;Universal;;-34.619907;-58.4021332
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;GuardiaPasiva;Otorrinolaringologia;Universal;;-34.619907;-58.4021332
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;GuardiaPasiva;Quirurgica;Universal;;-34.619907;-58.4021332
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Cardiologia;Universal;;-34.619907;-58.4021332
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Clinica Medica;Universal;;-34.619907;-58.4021332
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Dermatologia;Universal;;-34.619907;-58.4021332
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Diabetologia;Universal;;-34.619907;-58.4021332
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Endocrinologia;Universal;;-34.619907;-58.4021332
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Flebologia y Linfologia;Universal;;-34.619907;-58.4021332
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Gastroenterologia;Universal;;-34.619907;-58.4021332
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Ginecologia;Universal;;-34.619907;-58.4021332
CLIMEDICA;30699660376;6471;1;Ciudad Autonoma de Buenos Aires;CAPITAL;Comuna 3;San Cristobal;Saavedra 1039;4943-0183/4943-1497;Clinicas y Sanatorios;EspecialidadesAmbulatorio;Hematologia e Inmunologia;Universal;;-34.619907;-58.4021332
